,Unnamed: 0,Unnamed: 0.1,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance_modified,vector_az,vector_el,theta,az3[deg]_tomoe,el3[deg]_tomoe,az4[deg]_tomoe,el4[deg]_tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage
1339,1339,1339,681713_106,84.0,10,27,1.7912,-8,30,14.270999999999999,225,258,1,400,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255519999999999,0.22152,97.488629,94.196403,157.101848,49.08929000000001,23.414637,33,69,232.606358,28.663758,197437.7119,233.81969500000002,27.970423999999998,194960.9542,2018-04-21T14:21:17.178436,2018.0,4.0,21.0,14.0,21.0,17.178435999999998,156.45887630111432,-8.472248385709129,156.99099284775184,-8.528777896087588,233.36170369411155,28.343565451358995,233.85254601907718,28.038606121342074,233.6071248565944,28.19108578635053,226.0,32.43881193602266,242.0,23.29597363141326,233.56439544389062,28.116309160046683,0.08612401843500272,-0.042729412703749865,-0.07477662630384785,2.1077690341782924,226.0,32.917376861156555,241.96235247441126,23.0,232.66923578200374,28.77379434522914,233.85705523869976,28.03580455243681,233.31370197751843,28.2595622742381,233.81508891026277,27.973056045855266,100.0
1340,1340,1340,681723_107,84.0,10,22,52.3685,-8,23,40.098,265,176,1,500,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255519999999999,0.22152,97.488629,94.196403,157.101848,49.08929000000001,23.414637,33,69,232.606358,28.663758,197437.7119,233.81969500000002,27.970423999999998,194960.9542,2018-04-21T14:21:17.178436,2018.0,4.0,21.0,14.0,21.0,17.178435999999998,155.3657321089251,-8.356222063332032,156.0319759399886,-8.428117791978135,234.2431045837973,27.79131596518259,234.850838051129,27.40463406827419,234.54697131746315,27.59797501672839,226.0,32.43881193602266,242.0,23.29597363141326,234.52838940502826,27.56545660296535,0.0374531000506388,-0.01858191243491092,-0.03251841376304298,2.7224977014273524,226.0,33.03614694490784,241.773436590242,23.0,232.67716671652943,28.787673509246172,233.8575340607611,28.03664249277074,234.21603515969295,27.743944375394026,234.84074365036355,27.386968830536656,0.0
1341,1341,1341,681811_089,140.5,10,28,2.0932,-9,52,34.023,412,81,310,470,2018-04-21T14:23:04.559,2018,4,21,23,23,4.55912,0.29016,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.57654,27.438088,192868.3928,232.51604700000001,25.092251,199183.6349,2018-04-21T14:22:20.262773,2018.0,4.0,21.0,14.0,22.0,20.262773000000006,156.87099704580618,-10.039210540881918,157.08692422679837,-9.783589691609933,232.56551074626472,26.95528173108168,232.5724699323665,27.28776747468014,232.56899033931563,27.12152460288091,232.46209331961086,23.0,232.84890408267742,38.0,232.5683770658736,27.12154041759879,0.0006134773182282635,-0.0006132734420134511,1.5814717876594386e-05,0.278110602347959,232.4827236127365,23.0,232.79668531947533,38.0,232.57561675659966,27.438111808032275,232.52651041143508,25.091981175989233,232.5640906336066,26.955318352072414,232.5726634981406,27.287762483125157,0.0
1342,1342,1342,682011_042,118.5,10,26,26.0323,-10,6,32.88,115,258,80,150,2018-04-21T14:24:47.379,2018,4,21,23,24,47.37872,0.16535999999999998,90.56837,87.970434,73.518956,60.52134100000001,31.711057,22,53,232.966836,26.630088,195736.0357,233.500414,25.386976999999998,198310.3778,2018-04-21T14:24:26.013544,2018.0,4.0,21.0,14.0,24.0,26.013544,156.56126228736196,-10.134058971886333,156.65563746048858,-10.0841991876903,233.14818155995442,26.442418300391456,233.18944939373364,26.343667292259816,233.16881547684397,26.39304279632564,228.08655185390518,38.0,234.52497127099673,23.0,233.0841761034576,26.356713210654856,0.09210679845841688,-0.08463937338643747,-0.036329585670781483,0.5504174297481549,228.3182930404028,38.0,234.58676075936583,23.0,233.05410165544723,26.667544859365115,233.575737222399,25.419307833176767,233.0630697893876,26.405885948642098,233.10528241752746,26.307540472667565,100.0
1343,1343,1343,682011_043,118.0,10,27,32.6257,-9,57,53.221000000000004,321,148,170,500,2018-04-21T14:24:47.379,2018,4,21,23,24,47.37872,0.16535999999999998,90.56837,87.970434,73.518956,60.52134100000001,31.711057,22,53,232.966836,26.630088,195736.0357,233.500414,25.386976999999998,198310.3778,2018-04-21T14:24:26.013544,2018.0,4.0,21.0,14.0,24.0,26.013544,156.68258034060582,-10.070200600551546,157.12668685577194,-9.839760998772737,232.93722228461783,26.931775021863128,233.1362055344975,26.470430743342746,233.03671390955768,26.70110288260294,228.08655185390518,38.0,234.52497127099673,23.0,232.9519677708083,26.664727470253105,0.09222298334227624,-0.08474613874938086,-0.03637541234983388,0.1007461284087772,228.16336579806426,38.0,234.63304340578827,23.0,233.05164304718178,26.6664895559521,233.5874068757118,25.42431677467543,232.8528820553769,26.89557383722403,233.05105348623968,26.433881103282197,43.08886473551701
1344,1344,1344,682312_088,122.0,10,32,59.1091,-9,3,26.695,120,70,90,175,2018-04-21T14:28:31.114,2018,4,21,23,28,31.11392,0.2496,101.751113,97.336788,70.062957,58.749109999999995,34.167443,44,74,232.55947200000003,29.726196,199587.4173,233.28893100000002,27.649583000000003,203345.6131,2018-04-21T14:27:47.485402,2018.0,4.0,21.0,14.0,27.0,47.485402,158.20608512835375,-9.082139055275887,158.31990257549083,-9.012061517455844,233.2558090069542,27.783378561825398,233.29927404019384,27.656632727440144,233.27754152357403,27.720005644632767,229.65310437539398,38.0,234.9222060327562,23.0,233.26565954808268,27.715831822182484,0.0125937339746215,-0.011881975491348841,-0.00417382245028719,0.4266070704419173,229.7522162256931,38.0,234.8961761968973,23.0,232.58632281663,29.735627978827104,233.30031969765358,27.653583547045443,233.24345639809377,27.779039418370782,233.2878626980716,27.652624225994202,100.0
1345,1345,1345,682331_087,19.0,10,25,18.4163,-9,59,14.277000000000001,327,172,285,360,2018-04-21T14:28:31.114,2018,4,21,23,28,31.11392,0.2496,101.751113,97.336788,70.062957,58.749109999999995,34.167443,44,74,232.55947200000003,29.726196,199587.4173,233.28893100000002,27.649583000000003,203345.6131,2018-04-21T14:27:47.485402,2018.0,4.0,21.0,14.0,27.0,47.485402,156.27185658439504,-9.82564910972933,156.3699838105975,-10.11427179367251,234.05085908167231,25.68388284260621,234.34476736111503,25.834135952700066,234.1978132213937,25.759009397653127,229.65310437539398,38.0,234.9222060327562,23.0,233.9799251677485,25.682471110681053,0.23094006428920144,-0.2178880536451686,-0.07653828697208097,82.27779021052059,228.80094852738506,23.0,242.0,29.747678349890847,262.59833007000924,40.278049122796894,248.0135390397552,32.82194677508553,233.9872750858642,25.66154747342659,233.9725752496328,25.703394747935523,0.0
1346,1346,1346,682644_060,124.5,10,20,34.7841,-7,30,25.52,244,123,30,410,2018-04-21T14:31:25.591,2018,4,21,23,31,25.59056,0.25895999999999997,107.67654099999999,100.44572,69.694854,54.128085,47.985005,36,84,235.964383,32.616057,195069.8091,236.804122,29.322708000000002,199405.7866,2018-04-21T14:30:56.136310,2018.0,4.0,21.0,14.0,30.0,56.13631,154.85740282556884,-7.698805366371543,155.36770253003894,-7.3579754857151345,237.58123767261242,26.506802557772023,237.72615654730708,25.910820119284864,237.65369710995967,26.20881133852844,234.59158378835343,38.0,238.41628775990338,23.0,237.6014979220401,26.195501575771928,0.05386933268660809,-0.05219918791959799,-0.01330976275652418,0.6377056606214139,234.7865559296416,38.0,238.4339505172035,23.0,236.0880463280658,32.64758870813254,236.89112863110805,29.344892973836675,237.5257310732027,26.492649470358046,237.67726477087754,25.898353681185775,0.0
1347,1347,1347,683115_039,71.5,10,39,48.2952,-6,42,12.241,173,108,1,310,2018-04-21T14:36:42.408,2018,4,21,23,36,42.40784,0.2028,106.543158,103.734995,158.072033,59.95068000000001,27.998094000000002,35,65,233.27697999999998,29.876838,207915.7294,234.78734300000002,29.392293,205383.3611,2018-04-21T14:36:23.395744,2018.0,4.0,21.0,14.0,36.0,23.395744,159.72235981553766,-6.627009358873639,160.13341319534035,-6.7642508719431245,235.24387691787172,29.23798134914669,235.6954477339455,29.064852598052678,235.46966232590862,29.15141697359968,226.0,32.21139219266752,242.0,27.078374500894213,235.47605540814888,29.17134468902676,0.02092809935644096,0.0063930822402653575,0.01992771542706961,3.1894888281916955,226.0,32.78201211706141,242.0,26.647736121131032,233.3099002882012,29.9794530001516,234.7932621858743,29.410743545015723,235.24616010965576,29.24509822867804,235.70595070664194,29.097591149375468,0.0
1348,1348,1348,683115_039,71.5,10,39,48.2952,-6,42,12.241,173,108,1,310,2018-04-21T14:36:42.564,2018,4,21,23,36,42.56384,0.1248,104.494015,102.744511,150.421391,57.549195999999995,26.071653,20,41,234.373954,29.540869,205967.7269,235.261205,29.167721999999998,204799.9472,2018-04-21T14:36:23.395744,2018.0,4.0,21.0,14.0,36.0,23.395744,159.72235981553766,-6.627009358873639,160.13341319534035,-6.7642508719431245,235.24387691787172,29.23798134914669,235.6954477339455,29.064852598052678,235.46966232590862,29.15141697359968,226.0,33.06266363673531,242.0,26.33361852999537,235.44415953654985,29.09077766694207,0.06578387170875026,-0.02550278935876804,-0.06063930665760964,1.8334971251174288,226.0,32.78201211706141,242.0,26.647736121131032,234.3850486954318,29.567249433492993,235.28424468665844,29.222504659454348,235.22137347987172,29.184473755975805,235.66694559322795,28.997081577908336,8.939410464497763
1349,1349,1349,683124_054,79.0,10,35,47.2232,-7,41,21.069000000000006,239,251,90,370,2018-04-21T14:36:50.429,2018,4,21,23,36,50.429359999999996,0.312,104.61315400000001,97.636101,149.19068700000003,54.157516,37.901659,52,98,232.439645,29.247181,207967.6793,235.483598,27.709339,203586.5976,2018-04-21T14:36:23.395744,2018.0,4.0,21.0,14.0,36.0,23.395744,158.74823401717316,-7.64972936034908,159.1212419487434,-7.723634709936451,235.35598461953225,27.85273899670057,235.7206119095647,27.657831851415192,235.53829826454844,27.75528542405788,226.0,32.50056781184962,242.0,24.41717362015214,235.50868291677997,27.696665795587602,0.06567594434374427,-0.029615347768498168,-0.058619628470278684,1.3227379959576029,226.0,32.85386837833481,242.0,24.30126024994007,232.50506210890285,29.3766654365651,235.51350597504228,27.768537845104905,235.32421739527425,27.78986001590683,235.69314843828565,27.603471575268365,43.20064894100666
